run_id,driver_id,scenario_id,frame,timestamp_ms,time_s,ego_speed_kmh,step_m,speed_from_step_kmh,speed_diff_kmh,accel_mps2,jerk_mps3,yaw_deg,yaw_rate_deg_s,cross_track_m
human_synthetic:D02:A3,D02,A3,293,1766197862443,32.318,15.738069894595519,0.4364206130503398,14.683310345618908,-1.0547595489766106,0.30913032018802267,-0.8406154718847819,141.56648504707357,-0.6513669326436493,0.0
human_synthetic:D02:A3,D02,A3,294,1766197862550,32.425,15.89272560993037,0.5278028036689011,17.757851338392936,1.8651257284625657,0.4014945880967044,0.8632174570904836,141.496703194047,-0.6521668507156005,0.0
human_synthetic:D02:A3,D02,A3,295,1766197862658,32.533,16.04785860137939,0.4451902273229331,14.839674244097772,-1.2081843572816169,0.3990046076363683,-0.023055374632741717,141.44380374137845,-0.4898097469310659,0.0
human_synthetic:D02:A3,D02,A3,296,1766197862767,32.642,16.20346579384651,0.5396419669659792,17.823037441078213,1.6195716472317017,0.39655247825464746,-0.022496599832301345,141.34862311138295,-0.873216788949511,0.0
human_synthetic:D02:A3,D02,A3,297,1766197862875,32.75,16.324285978658324,0.45203933878603986,15.067977959534662,-1.2563080191236615,0.31075150414560393,-0.7944534639726253,141.3062232467481,-0.39259133921166056,0.0
human_synthetic:D02:A3,D02,A3,298,1766197862985,32.86,16.48079721247328,0.45617721122357396,14.929436003680603,-1.5513612087926774,0.39523038842160896,0.7679898570545912,141.25746405458008,-0.4432653833455127,0.0
human_synthetic:D02:A3,D02,A3,299,1766197863092,32.967,16.60244567313175,0.5534790391110983,18.6217246803734,2.01927900724165,0.3158059726336245,-0.7422842597007896,141.21761641153122,-0.37240787896129507,0.0
human_synthetic:D02:A3,D02,A3,300,1766197863200,33.075,16.724482749785178,0.4641902093691997,15.473006978973324,-1.2514757708118545,0.31388136999338306,-0.01782039481705012,141.18832004567236,-0.27126264684137935,0.0
human_synthetic:D02:A3,D02,A3,301,1766197863309,33.184,16.882294436828015,0.5591110867461386,18.466054241156872,1.5837598043288565,0.4021704562763387,0.8099916172748222,141.16764939723268,-0.18963897651079029,0.0
human_synthetic:D02:A3,D02,A3,302,1766197863417,33.292,17.005123060096324,0.4714213002360399,15.71404334120133,-1.2910797188949932,0.31591724091642975,-0.7986408829621198,141.16084043332017,-0.0630459621528227,0.0
human_synthetic:D02:A3,D02,A3,303,1766197863525,33.4,17.12831944942897,0.4741836526162222,15.806121753874073,-1.3221976955548982,0.3168631412876776,0.008758336770813568,141.17000000000002,0.08481080259112214,0.0
human_synthetic:D02:A3,D02,A3,304,1766197863632,33.507,17.25187572310136,0.5760436244201144,19.380906989835626,2.129031266734266,0.3207587582356938,0.036407635028188376,141.17200891041637,0.01877486370420858,0.0
human_synthetic:D02:A3,D02,A3,305,1766197863740,33.615,17.375783607092426,0.483229752772421,16.107658425747367,-1.2681251813450594,0.31869311726096794,-0.019126305321535513,141.19108164417972,0.17659938669770217,0.0
human_synthetic:D02:A3,D02,A3,306,1766197863845,33.72,17.46446526461552,0.484849597386915,16.623414767551374,-0.8410504970641455,0.23460755958490426,-0.8008148350101303,141.20378664062525,0.1209999661479547,0.0
human_synthetic:D02:A3,D02,A3,307,1766197863952,33.827,17.624619180233115,0.5878805788494859,19.779159662225695,2.15454048199258,0.4157682129221043,1.6930902181046734,141.2471933578338,0.4056702542854263,0.0
human_synthetic:D02:A3,D02,A3,308,1766197864057,33.932,17.678245162403773,0.4913167829289396,16.84514684327793,-0.8330983191258419,0.14186767770015238,-2.6085765259233518,141.30613262419394,0.5613263462870626,0.0
human_synthetic:D02:A3,D02,A3,309,1766197864166,34.041,17.73203974649091,0.5905457688493971,19.504263925301192,1.7722241788102835,0.137091192882612,-0.043820961628810697,141.37418293233603,0.6243147535971643,0.0
human_synthetic:D02:A3,D02,A3,310,1766197864273,34.148,17.750276924334525,0.3938860380197272,13.252240531504842,-4.4980363928296825,0.04734469845175857,-0.8387522844004995,141.43379230670487,0.5570969567181968,0.0
human_synthetic:D02:A3,D02,A3,311,1766197864380,34.255,17.804338211499662,0.593630757662498,19.97262362228965,2.168285410789988,0.14034602067792554,0.8691712357585698,141.55682517891972,1.1498399272415882,0.0
human_synthetic:D02:A3,D02,A3,312,1766197864487,34.362,17.85853399768413,0.5962096662284453,20.05939063946171,2.2008566417775803,0.14069518739477377,0.0032632403443759958,141.3861910771766,-1.5947112312442315,0.0
human_synthetic:D02:A3,D02,A3,313,1766197864594,34.469,17.912852674451095,0.49792794907453414,16.75271604362919,-1.1601366308219063,0.1410142179827731,0.0029815942803676785,140.95740164350892,-4.00737788474462,0.0
human_synthetic:D02:A3,D02,A3,314,1766197864703,34.578,18.003145335449346,0.5008066632107107,16.540403555583104,-1.462741779866242,0.23010362130033876,0.8173339753905106,140.42948447703984,-4.843276756597071,0.0
human_synthetic:D02:A3,D02,A3,315,1766197864811,34.686,18.021811589289328,0.6022671981778674,20.07557327259558,2.053761683306252,0.04800991213987298,-1.6860528625969053,139.71096740976807,-6.652935808071868,0.0
human_synthetic:D02:A3,D02,A3,316,1766197864917,34.792,18.040490729740647,0.5012038388537351,17.022017168617417,-1.0184735611232298,0.04894952948458869,0.008864314572789661,139.06439864338495,-6.099705343237039,0.0
human_synthetic:D02:A3,D02,A3,317,1766197865028,34.903,18.131119514970695,0.6041396113143896,19.593717123709936,1.462597608739241,0.2267987618369569,1.6022453365078217,138.24887929785268,-7.347021130921315,0.0
human_synthetic:D02:A3,D02,A3,318,1766197865142,35.017,18.185874048676716,0.5071606975233697,16.015600974422203,-2.1702730742545135,0.133417479790497,-0.8191340530391219,137.59929662296062,-5.6980936394040285,0.0
human_synthetic:D02:A3,D02,A3,319,1766197865250,35.125,18.24067927604393,0.6117451090336513,20.391503634455045,2.150824358411114,0.14095994693213781,0.06983765871889637,136.87810637611244,-6.677687470816491,0.0
human_synthetic:D02:A3,D02,A3,320,1766197865359,35.234,18.29552283118857,0.5091403941456252,16.81564604517661,-1.4798767860119604,0.13976441168358977,-0.010968213289431566,136.3357594343753,-4.975660015937162,0.0
human_synthetic:D02:A3,D02,A3,321,1766197865469,35.344,18.386515099328577,0.6119301572670615,20.026805146922012,1.6402900475934352,0.22977845489900098,0.8183094837764655,135.78278811776173,-5.027011969214228,0.0
human_synthetic:D02:A3,D02,A3,322,1766197865574,35.449,18.40527512982715,0.40968813504484813,14.046450344394794,-4.358824785432356,0.04962971031368959,-1.715702329383918,135.43425286201932,-3.3193833880229056,0.0
human_synthetic:D02:A3,D02,A3,323,1766197865680,35.555,18.460158841049623,0.6156886926256847,20.910182013702503,2.4500231726528803,0.1438252390526026,0.8886370635746511,134.94415408195397,-4.623573396842948,0.0
human_synthetic:D02:A3,D02,A3,324,1766197865788,35.663,18.515030836323955,0.6170056108805226,20.56685369601742,2.0518228596934662,0.14113167508830224,-0.024940407076855294,134.4406539086894,-4.662038641338608,0.0
human_synthetic:D02:A3,D02,A3,325,1766197865894,35.769,18.461070629791358,0.5140279409295386,17.45755271081452,-1.0035179189768364,-0.1414051533873103,-2.6654417780718167,134.07715283506846,-3.429255411518284,0.0
human_synthetic:D02:A3,D02,A3,326,1766197865999,35.874,18.443162061404827,0.5137805597645781,17.615333477642682,-0.8278285837621446,-0.04737716504373559,0.8955046508911877,133.7319896725543,-3.2872682144205188,0.0
human_synthetic:D02:A3,D02,A3,327,1766197866107,35.982,18.38871967093306,0.6163039547587128,20.54346515862376,2.1547454876907004,-0.1400267244644153,-0.8578662909322196,133.39730029143982,-3.0989757510600615,0.0
human_synthetic:D02:A3,D02,A3,328,1766197866213,36.088,18.29762553062966,0.5123666134415716,17.401130267826964,-0.896495262802695,-0.2387163005854396,-0.9310337369907954,133.15488443022144,-2.2869420869658112,0.0
human_synthetic:D02:A3,D02,A3,329,1766197866319,36.194,18.133351257938877,0.5063311107298448,17.196150930447562,-0.9372003274913148,-0.4304881359821274,-1.8091682584593187,132.95525144971782,-1.883330004751156,0.0
human_synthetic:D02:A3,D02,A3,330,1766197866432,36.307,17.932125192480264,0.6018567171399528,19.174196298263986,1.2420711057837224,-0.4946560114518551,-0.5678573050418384,132.75743894742124,-1.7505531176688984,0.0
human_synthetic:D02:A3,D02,A3,331,1766197866537,36.412,17.876247472794798,0.49841394319831045,17.088478052513505,-0.7877694202812933,-0.1478246552525555,3.303155773326663,132.58298603006165,-1.661456355805599,0.0
human_synthetic:D02:A3,D02,A3,332,1766197866645,36.52,17.856576355541684,0.49663819800661785,16.554606600220595,-1.301969755321089,-0.05059443737940893,0.9002797951217276,132.36335125376024,-2.0336553361241165,0.0
human_synthetic:D02:A3,D02,A3,333,1766197866754,36.629,17.90975584438823,0.5961377458524907,19.688953074027214,1.779197229638985,0.13552367188212514,1.7075055895553581,132.04179207816193,-2.9500841798010073,0.0
human_synthetic:D02:A3,D02,A3,334,1766197866864,36.739,17.926225811957273,0.49841762287194213,16.311849475809016,-1.6143763361482577,0.04159082719455269,-0.8539349517052041,131.84687929337724,-1.7719344071335543,0.0
human_synthetic:D02:A3,D02,A3,335,1766197866975,36.85,17.97910968251866,0.5988250348173871,19.421352480563908,1.4422427980452461,0.13234201842189514,0.8175782993454275,131.7865817471471,-0.5432211372085209,0.0
human_synthetic:D02:A3,D02,A3,336,1766197867083,36.958,17.99519529570973,0.5008427752017794,16.694759173392647,-1.300436122317084,0.041372461911188735,-0.8423107084324667,131.78931038843047,0.0252651970682307,0.0
human_synthetic:D02:A3,D02,A3,337,1766197867195,37.07,18.047739075912155,0.6022395915150484,19.35770115584084,1.3099620799286846,0.13031691518458224,0.7941469042267277,131.85833079174034,0.6162536009810538,0.0
human_synthetic:D02:A3,D02,A3,338,1766197867304,37.179,18.063398132355776,0.501242701051375,16.554804805366516,-1.50859332698926,0.03990585230280338,-0.829459292493384,131.95925786368045,0.925936439817485,0.0
human_synthetic:D02:A3,D02,A3,339,1766197867412,37.287,18.07881280162587,0.6037554291707236,20.12518097235745,2.046368170731583,0.03964678310209569,-0.0023987888954415484,132.15286432317689,1.7926524027447814,0.0
human_synthetic:D02:A3,D02,A3,340,1766197867518,37.393,18.13074989453211,0.5039705139159519,17.115979717900256,-1.0147701766318526,0.13610349294087323,0.9099689607431845,132.35260398517036,1.8843364339007185,0.0
human_synthetic:D02:A3,D02,A3,341,1766197867625,37.5,18.14567759953484,0.504575730622987,16.97637972189489,-1.1692978776399485,0.038753128252155926,-0.9098164924179187,132.588793875675,2.2073821542490406,0.0
human_synthetic:D02:A3,D02,A3,342,1766197867733,37.608,18.1971686861228,0.606937935870296,20.231264529009866,2.0340958428870657,0.132435922294143,0.8674332781665469,132.91569325071143,3.0268460651520264,0.0
human_synthetic:D02:A3,D02,A3,343,1766197867840,37.715,18.21157062188575,0.5068727841097685,17.053663764440813,-1.1579068574449352,0.0373882029152304,-0.8882964427935757,133.24850346605155,3.1103758443001643,0.0
human_synthetic:D02:A3,D02,A3,344,1766197867946,37.821,18.26257541833458,0.6086518504897671,20.671194922293978,2.4086195039593967,0.13366036805249815,0.908227972993092,133.71235054185507,4.375915809467248,0.0
human_synthetic:D02:A3,D02,A3,345,1766197868052,37.927,18.27641435585251,0.5083485822219045,17.26466883017789,-1.0117455256746197,0.0362655595333533,-0.9188189482938193,134.12338771710586,3.877709200479086,0.0
human_synthetic:D02:A3,D02,A3,346,1766197868157,38.032,18.326894076663436,0.5108616556293221,17.5152567644339,-0.8116373122295357,0.1335442349495405,0.9264635753922591,134.5581528231768,4.140620057818621,0.0
human_synthetic:D02:A3,D02,A3,347,1766197868263,38.138,18.340134488852883,0.510740732041861,17.345911654251886,-0.9942228346009969,0.03469709693251515,-0.9325201699719373,135.00049103195946,4.173001969647585,0.0
human_synthetic:D02:A3,D02,A3,348,1766197868371,38.246,18.39005197776579,0.6127482061703159,20.424940205677196,2.034888227911406,0.12838860317106235,0.8675139466532147,135.5128451391067,4.744019510622648,0.0
human_synthetic:D02:A3,D02,A3,349,1766197868478,38.353,18.43968764502867,0.5117330310099178,17.21718609005331,-1.2225015549753593,0.1288568724373821,0.004376348283362032,135.94638065751374,4.051733816888232,0.0
human_synthetic:D02:A3,D02,A3,350,1766197868585,38.46,18.451980015280945,0.5133342900697673,17.271060226646377,-1.1809197886345686,0.03191165693737236,-0.9060300514019601,136.37151481464022,3.973216421742793,0.0
human_synthetic:D02:A3,D02,A3,351,1766197868691,38.566,18.501000351852177,0.6169223715801481,20.952080544231446,2.451080192379269,0.12846000149693784,0.9108334392411839,136.86097501538723,4.617549063650983,0.0
human_synthetic:D02:A3,D02,A3,352,1766197868799,38.674,18.512612893688438,0.5148735481690909,17.162451605636367,-1.350161288052071,0.02986764875581274,-0.9128921550104176,137.26375888567324,3.729480280426066,0.0
human_synthetic:D02:A3,D02,A3,353,1766197868906,38.781,18.523863354745572,0.618588658730288,20.81232870494427,2.288465350198699,0.029206804405852105,-0.006176115420192843,137.72503501805116,4.310991891382413,0.0
human_synthetic:D02:A3,D02,A3,354,1766197869013,38.888,18.571889349324614,0.5158089057017033,17.354318322674132,-1.2175710266504822,0.12467807523115472,0.8922548675261927,138.08292900669338,3.3448036321702586,0.0
human_synthetic:D02:A3,D02,A3,355,1766197869121,38.996,18.61958334599768,0.5178669278173069,17.262230927243564,-1.3573524187541146,0.12266974452948656,-0.018595654645075527,138.42294444176753,3.148291065501391,0.0
human_synthetic:D02:A3,D02,A3,356,1766197869228,39.103,18.666937492173304,0.619970235963336,20.85881167727112,2.1918741850978165,0.1229339204974758,0.002468934280273232,138.79616524164433,3.488044858661726,0.0
human_synthetic:D02:A3,D02,A3,357,1766197869334,39.209,18.71394419664971,0.5198282237414559,17.65454344782303,-1.059400748826679,0.12318318783125105,0.002351578620521273,139.10560104282496,2.9192056715153436,0.0
human_synthetic:D02:A3,D02,A3,358,1766197869440,39.315,18.723372731552676,0.5203593208691538,17.672580708763714,-1.0507920227889613,0.02470790068911461,-0.9290121428503437,139.38668364559376,2.6517226676302372,0.0
human_synthetic:D02:A3,D02,A3,359,1766197869549,39.424,18.732403546366566,0.6248773411957697,20.638150718392396,1.9057471720258299,0.023014308903896954,-0.01553753931392345,139.6924637810879,2.805322343982861,0.0
human_synthetic:D02:A3,D02,A3,360,1766197869655,39.53,18.741032273111543,0.5220218028558965,17.729042361143655,-1.0119899119678877,0.02261196736105442,-0.0037956749324767483,139.92112891605925,2.1572182544467067,0.0
human_synthetic:D02:A3,D02,A3,361,1766197869764,39.639,18.7865297244508,0.5219133152586634,17.237503990194387,-1.5490257342564142,0.1159466140144176,0.8562811619574603,140.12844439155336,1.9019768393955312,0.0
human_synthetic:D02:A3,D02,A3,362,1766197869872,39.747,18.794357986514903,0.6279997003417955,20.933323344726517,2.138965358211614,0.020134418889146462,-0.8871499548636216,140.3439815954609,1.9957148509956508,0.0
human_synthetic:D02:A3,D02,A3,363,1766197869979,39.854,18.839077269936453,0.5232375470448932,17.604253919267435,-1.2348233506690178,0.11609367451077629,0.8968154730993442,140.53997034080408,1.8316705172260384,0.0
human_synthetic:D02:A3,D02,A3,364,1766197870088,39.963,18.883407159151613,0.6306865159302403,20.830013370173074,1.9466062110214608,0.11297117536993206,-0.028646781108662624,141.0773372539928,4.929971680630457,0.0
human_synthetic:D02:A3,D02,A3,365,1766197870196,40.071,18.890010370685193,0.5261000586772435,17.536668622574783,-1.3533417481104095,0.016983568759203566,-0.8887741352845231,141.73980042273436,6.133918229088585,0.0
human_synthetic:D02:A3,D02,A3,366,1766197870305,40.18,18.821501086332553,0.5244362495783885,17.320830261304575,-1.5006708250279779,-0.1745904290332309,-1.7575596127746282,142.46516354589843,6.654707551963968,0.0
human_synthetic:D02:A3,D02,A3,367,1766197870417,40.292,18.715164614593583,0.6277344411101021,20.17717846425328,1.462013849659698,-0.2637313287176852,-0.7959008900397703,143.37183826938883,8.09531003116426,0.0
human_synthetic:D02:A3,D02,A3,368,1766197870527,40.402,18.64570498557381,0.6249936734961132,20.45433840532734,1.80863341975353,-0.17540310358527897,0.8029838648400565,144.27978485647637,8.254059882613971,0.0
human_synthetic:D02:A3,D02,A3,369,1766197870634,40.509,18.53840581310583,0.5172838240552499,17.40394174391495,-1.13446406919088,-0.27855444565935567,-0.9640312343371654,145.0218562127226,6.935246320058341,0.0
human_synthetic:D02:A3,D02,A3,370,1766197870744,40.619,18.35586000966959,0.5133203814112364,16.79957611891319,-1.5562838907564007,-0.460974251101605,-1.6583618676568121,145.75108869727853,6.629386223235656,0.0
human_synthetic:D02:A3,D02,A3,371,1766197870853,40.728,18.098026668373308,0.6080423973326315,20.082134223830035,1.9841075554567276,-0.6570676383697363,-1.7990219015424884,146.5752684018459,7.56128169327863,0.0
human_synthetic:D02:A3,D02,A3,372,1766197870960,40.835,17.76487545762572,0.4994684670485701,16.804546554905162,-0.9603289027205584,-0.8648785325742162,-1.942157889761495,147.2122322788425,5.952933429874662,0.0
human_synthetic:D02:A3,D02,A3,373,1766197871072,40.947,17.393792619175827,0.5863825218872266,18.848009632089425,1.454217012913599,-0.9203443413935816,-0.4952304358871907,147.9435843611801,6.529929306585659,0.0
human_synthetic:D02:A3,D02,A3,374,1766197871179,41.054,17.28407654416186,0.48141180731734684,16.197032769555594,-1.087043774606265,-0.28482885517644646,5.93939706744986,148.5427912483778,5.6000643663337355,0.0
human_synthetic:D02:A3,D02,A3,375,1766197871287,41.162,17.248769255781763,0.576064531982528,19.20215106608427,1.9533818103025062,-0.09081092690354241,1.7964622988231855,149.30166122969032,7.0265739010419335,0.0
human_synthetic:D02:A3,D02,A3,376,1766197871395,41.27,17.250481847231814,0.48038291152923024,16.01276371764101,-1.237718129590803,0.0044048134003399145,0.8816272250359475,150.00409905373533,6.5040539263426504,0.0
human_synthetic:D02:A3,D02,A3,377,1766197871506,41.381,17.25180405276799,0.4803050210086931,15.577460140822481,-1.6743439119455097,0.003308822663100969,-0.009873790425576085,150.75457034382674,6.761002613436139,0.0
human_synthetic:D02:A3,D02,A3,378,1766197871614,41.489,17.252737328967235,0.5780931850585066,19.269772835283554,2.0170355063163186,0.0024004017470257034,-0.008411304778474682,151.7671922734883,9.376128978347674,0.0
human_synthetic:D02:A3,D02,A3,379,1766197871722,41.597,17.253283431710287,0.48058903281530346,16.019634427176783,-1.233649004533504,0.001404585244475427,-0.009220523171761818,152.64805332028192,8.156120803644686,0.0
human_synthetic:D02:A3,D02,A3,380,1766197871829,41.704,17.290870540707655,0.5772999260314844,19.42317508143312,2.132304540725464,0.09757816458299576,0.8988184984908443,153.6974217132778,9.807181242952222,0.0
human_synthetic:D02:A3,D02,A3,381,1766197871938,41.813,17.290648269103425,0.48180497013508905,15.912824701709365,-1.37782356739406,-0.0005664413971268096,-0.9004092291754363,154.49494647708266,7.316740952338153,0.0
human_synthetic:D02:A3,D02,A3,382,1766197872046,41.921,17.290045039784463,0.5775794499864434,19.252648332881446,1.9626032930969828,-0.0015515157380662924,-0.009121058712402617,155.51075358529658,9.405621372351114,0.0
human_synthetic:D02:A3,D02,A3,383,1766197872153,42.028,17.326486003773187,0.4833610530330899,16.262614868403027,-1.0638711353701602,0.09460271025110219,0.8986376260669952,156.53562041500305,9.57819467015391,0.0
human_synthetic:D02:A3,D02,A3,384,1766197872262,42.137,17.28770773457523,0.48339390361832457,15.965303238770352,-1.3224044958048768,-0.09882331599888014,-1.7745506995411224,157.69443081066177,10.63128803356623,0.0
human_synthetic:D02:A3,D02,A3,385,1766197872371,42.246,17.32339592659176,0.5781745245269342,19.09567236969691,1.7722764431051488,0.09094850157118822,1.7410258492666821,159.24775309792741,14.250663185923338,0.0
human_synthetic:D02:A3,D02,A3,386,1766197872478,42.353,17.283885521722173,0.4822717057637979,16.22596393223993,-1.0579215894822411,-0.10257114452125675,-1.8085948232938784,160.6602277537719,13.200697718172682,0.0
human_synthetic:D02:A3,D02,A3,387,1766197872587,42.462,17.318832891551136,0.5793105263247821,19.133191695130417,1.8143588035792817,0.08906057550703818,1.758089174571513,162.53758191711907,17.223432691258513,0.0
human_synthetic:D02:A3,D02,A3,388,1766197872695,42.57,17.31600935288249,0.4823169278111389,16.077230927037963,-1.2387784258445258,-0.007262187933758739,-0.8918774392666381,164.29149356504402,16.239922665971772,0.0
human_synthetic:D02:A3,D02,A3,389,1766197872804,42.679,17.31283052035965,0.4820430643981249,15.920688365442658,-1.3921421549169928,-0.008101000313044606,-0.00769552641546667,166.15001544139832,17.05065941609452,0.0
human_synthetic:D02:A3,D02,A3,390,1766197872914,42.789,17.309301263704494,0.578041623397998,18.917725856661754,1.6084245929572596,-0.008912264280702686,-0.007375126978709818,168.5506015262912,21.82350986266241,0.0
human_synthetic:D02:A3,D02,A3,391,1766197873021,42.896,17.305426710467902,0.48291750915251735,16.24769189672021,-1.0577348137476932,-0.01005854942001957,-0.010712945227260589,170.68472907841846,19.945117309600633,0.0
human_synthetic:D02:A3,D02,A3,392,1766197873129,43.004,17.301212240937097,0.5759581291119245,19.198604303730814,1.8973920627937169,-0.010839685007212618,-0.0072327369184541496,173.47777287122713,25.86151660008032,0.0
human_synthetic:D02:A3,D02,A3,393,1766197873237,43.112,17.334021287325836,0.4790023495474272,15.966744984914241,-1.3672763024115948,0.08438540737844537,0.8817138183857222,175.941088746115,22.80848032303595,0.0
human_synthetic:D02:A3,D02,A3,394,1766197873344,43.219,17.366480847040172,0.4833132764405453,16.261007431644515,-1.1054734153956574,0.08426676976722766,-0.0011087627216608059,178.5667477192115,24.538868907443717,0.0
human_synthetic:D02:A3,D02,A3,395,1766197873452,43.327,17.398594937466175,0.5818180358040124,19.39393452680041,1.995339589334236,0.08259796920267809,-0.015451857079162702,181.8850003093652,30.72456101994184,0.0
human_synthetic:D02:A3,D02,A3,396,1766197873560,43.435,17.430367860988074,0.48535773529943504,16.17859117664784,-1.2517766843402356,0.08172048230941581,-0.008124878641317411,184.74335866302206,26.466281052378278,0.0
human_synthetic:D02:A3,D02,A3,397,1766197873668,43.543,17.536427296165954,0.5844430082467897,19.481433608226325,1.9450063120603716,0.27278661311182484,1.7691308407630466,188.28296320179192,32.77411609972084,0.0
human_synthetic:D02:A3,D02,A3,398,1766197873777,43.652,17.604803758521772,0.4891238697366946,16.15454982616606,-1.4502539323557109,0.17425194280280615,-0.9039878010001715,191.28350981208945,27.52795055318838,0.0
human_synthetic:D02:A3,D02,A3,399,1766197873887,43.762,17.74739348998814,0.5895136279002909,19.293173276736795,1.5457797867486534,0.36007507946052414,1.6893012423428908,194.89736916194153,32.85326681683707,0.0
human_synthetic:D02:A3,D02,A3,400,1766197873994,43.869,17.889573191248775,0.49564788625908496,16.67600364983837,-1.2135695414104042,0.3691061818811873,0.08440282636133817,197.85553912961004,27.64644829596739,0.0
human_synthetic:D02:A3,D02,A3,401,1766197874103,43.978,18.068597954411075,0.5008071562893612,16.540419840749543,-1.5281781136615322,0.4562302832882281,0.7993036826334018,200.72676753104201,26.34154496726585,0.0
human_synthetic:D02:A3,D02,A3,402,1766197874210,44.085,18.284421405972463,0.5329095351177903,17.929666602093878,-0.3547548038785848,0.5602893342715154,0.972514495170909,203.84310155032244,29.12461700262084,0.0
human_synthetic:D02:A3,D02,A3,403,1766197874318,44.193,18.499771306345092,0.5830666420763436,19.43555473587812,0.9357834295330285,0.5538834886127304,-0.059313385729490666,206.8687983420522,28.01571103453479,0.0
human_synthetic:D02:A3,D02,A3,404,1766197874428,44.303,18.751852009808033,0.6216006468674755,20.343293897481015,1.591441887672982,0.6365674329872238,0.7516722215863041,209.5128657870176,24.03697677241274,0.0
human_synthetic:D02:A3,D02,A3,405,1766197874537,44.412,19.00342162977451,0.525309321763964,17.349665672938265,-1.653755956836246,0.6411050457861345,0.04162947521936356,211.59258771760625,19.08001771182245,0.0
human_synthetic:D02:A3,D02,A3,406,1766197874644,44.519,19.21730729095953,0.5317957950196497,17.892194972623727,-1.3251123183358011,0.5552587258177982,-0.8023020557788435,213.44312560290788,17.294746591604056,0.0
human_synthetic:D02:A3,D02,A3,407,1766197874752,44.627,19.46786760194425,0.6444172149523767,21.48057383174589,2.0127062298016405,0.6444452443022654,0.8258010970783993,215.48667880690397,18.92178892588966,0.0
human_synthetic:D02:A3,D02,A3,408,1766197874858,44.733,19.680779589011824,0.544982256322026,18.50883134678579,-1.1719482422260334,0.5579454587724697,-0.816035712545242,217.125643413173,15.461930247821149,0.0
human_synthetic:D02:A3,D02,A3,409,1766197874965,44.84,19.93032962659316,0.5506782459377367,18.52749238669021,-1.4028372399029507,0.647845372744907,0.8401861118919379,218.55660148771005,13.37343994894435,0.0
human_synthetic:D02:A3,D02,A3,410,1766197875075,44.95,20.179365898926804,0.6697589052213254,21.919382352697923,1.7400164537711191,0.6288794755900071,-0.1724172468627267,220.00422296948702,13.160195288881482,0.0
human_synthetic:D02:A3,D02,A3,411,1766197875183,45.058,20.390815478452073,0.5690959016322668,18.969863387742226,-1.4209520907098465,0.5438517991905085,-0.7872932999953574,221.05550892669245,9.734129233383673,0.0
human_synthetic:D02:A3,D02,A3,412,1766197875292,45.167,20.601795776670016,0.6912056228144277,22.82880956084348,2.227013784173465,0.5376664072832376,-0.056746714745605185,222.12794414147947,9.838855181532299,0.0
human_synthetic:D02:A3,D02,A3,413,1766197875398,45.273,20.812310594749697,0.575865451190691,19.557694568740448,-1.2546160260092485,0.5516635693911977,0.132048699131699,222.92476426548157,7.51717098115185,0.0
human_synthetic:D02:A3,D02,A3,414,1766197875507,45.382,21.05937553262375,0.6997447820619218,23.110836838742372,2.0514613061186218,0.6296252239399956,0.7152445371449357,223.81716098871735,8.18712590124566,0.0
human_synthetic:D02:A3,D02,A3,415,1766197875614,45.489,21.268951441419162,0.5873010642309537,19.75966197412555,-1.5092894672936126,0.5440703758967077,-0.799578019096149,224.50263942537316,6.406340529493584,0.0
human_synthetic:D02:A3,D02,A3,416,1766197875725,45.6,21.47807649199422,0.5940314991879379,19.265886460149336,-2.2121900318448837,0.5233359624000432,-0.18679651798796842,225.04947970849076,4.926489037095528,0.0
human_synthetic:D02:A3,D02,A3,417,1766197875832,45.707,21.723701924291333,0.7201866864766162,24.230580105755312,2.5068781814639784,0.6376568855065258,1.0684198421166595,225.6277819531888,5.4046938756824545,0.0
human_synthetic:D02:A3,D02,A3,418,1766197875939,45.814,21.901754148429447,0.6053913489723366,20.368307068228148,-1.5334470802012987,0.4622331883128522,-1.639473805548351,226.09,4.319794830011367,0.0
human_synthetic:D05:A3,D05,A3,0,1766197830125,0.0,30.109630640764536,,,,,,30.750000000000004,,0.0
human_synthetic:D05:A3,D05,A3,1,1766197830228,0.103,30.112238934209905,1.0055048577759793,35.14385910673326,5.031620172523354,0.0070342325926869035,,31.544808700969668,7.7165893298026,0.0
human_synthetic:D05:A3,D05,A3,2,1766197830330,0.205,30.080209018094024,0.8372333267455424,29.549411532195617,-0.5307974858984075,-0.08722744040272537,-0.9241340489746301,32.22489518259431,6.667514525731781,0.0
human_synthetic:D05:A3,D05,A3,3,1766197830433,0.308,30.010799178938917,0.8372625298568381,29.26354473286036,-0.7472544460785571,-0.18718942598464747,-0.9705047143875932,32.89281135161173,6.484623000169097,0.0
human_synthetic:D05:A3,D05,A3,4,1766197830537,0.412,29.903983275870935,0.8324640956322085,28.816064848807216,-1.0879184270637197,-0.28529888639951584,-0.9433601962968113,33.526042092286644,6.088757121874212,0.0
human_synthetic:D05:A3,D05,A3,5,1766197830639,0.514,29.72258384304454,0.8307650232030515,29.321118465990057,-0.4014653770544818,-0.49400717000653066,-2.046159643206028,34.11026108957061,5.727637228274347,0.0
human_synthetic:D05:A3,D05,A3,6,1766197830741,0.616,29.317929990981597,0.8220244455160738,29.01262748880261,-0.3053025021789857,-1.1019985077966865,-5.960699390099567,34.66145637312313,5.40387532894624,0.0
