anomaly_type,run_id,driver_id,scenario_id,n_frames,step_max_m,accel_max_abs_mps2,jerk_max_abs_mps3,yaw_rate_max_abs_deg_s,speed_recon_max_abs_kmh,cross_track_max_m
dt_outside_0.09_0.11,human_synthetic:D13:A3,D13,A3,419,0.9731716342988955,3.694420043539131,20.628327028123152,31.702123161087325,4.890216383502466,0.0
dt_outside_0.09_0.11,human_synthetic:D13:A4,D13,A4,304,0.7986419941442651,2.5867429290823205,30.286088718170674,23.364296048652342,5.424238858236674,0.0
dt_outside_0.09_0.11,human_synthetic:D13:A5,D13,A5,560,0.7951869224467459,3.363108392580034,15.21121563587861,14.432409480279189,3.9738831358509046,0.0
dt_outside_0.09_0.11,human_synthetic:D13:A6,D13,A6,131,0.7334760910637301,3.8180084526968847,21.606676811710173,22.060279006116918,2.833034750107011,0.0
dt_outside_0.09_0.11,human_synthetic:D13:A7,D13,A7,246,0.8728771291879059,2.397214738507686,9.873006542491451,12.514616325419022,5.223513858797503,0.0
dt_outside_0.09_0.11,human_synthetic:D13:B1,D13,B1,110,1.0257353544475143,0.6514206479646828,2.8037559481752017,6.959188982372612,4.758748323036546,0.0
dt_outside_0.09_0.11,human_synthetic:D13:B2,D13,B2,210,1.0182109125118355,3.416154223526389,11.999518481150421,7.157722435673685,5.472282442733885,0.0
dt_outside_0.09_0.11,human_synthetic:D13:B3,D13,B3,182,0.6227440626233646,3.9340594415604366,18.464639607363107,4.667668088582898,4.293774814024022,0.0
dt_outside_0.09_0.11,human_synthetic:D13:B4,D13,B4,293,0.9188601980062877,2.1664565032184693,6.738371627934329,20.308331086888693,4.307766378282565,0.0
dt_outside_0.09_0.11,human_synthetic:D13:C1,D13,C1,313,1.0066689151323647,3.127412509108461,15.33127115418374,27.525105644463743,5.0005820011545765,0.0
dt_outside_0.09_0.11,human_synthetic:D13:C2,D13,C2,253,0.7956521204814634,3.2296785132358843,16.158478460678612,21.95022532403603,4.231322665145498,0.0
dt_outside_0.09_0.11,human_synthetic:D13:C3,D13,C3,373,0.5893157566904093,3.2104742967085866,16.749311565766032,22.59389040890175,2.5465954112487648,0.0
dt_outside_0.09_0.11,human_synthetic:D14:A1,D14,A1,245,0.7544034982693888,1.8683067201441785,9.320673857643033,6.062644997103863,2.8341978298779935,0.0
dt_outside_0.09_0.11,human_synthetic:D14:A2,D14,A2,137,0.996880690365583,2.2930813676937776,13.85140954749405,14.999499682705606,4.950519587264758,0.0
dt_outside_0.09_0.11,human_synthetic:D14:A3,D14,A3,419,0.9530128988919208,3.595012682904614,19.69151535418266,34.28778325247956,4.785918378365064,0.0
dt_outside_0.09_0.11,human_synthetic:D14:A4,D14,A4,304,0.8338145863430504,2.442675346738048,31.26800648304948,21.766877001987183,5.653212626704207,0.0
dt_outside_0.09_0.11,human_synthetic:D14:A5,D14,A5,560,0.7823044162338808,3.362533316583148,15.229524057317484,14.17083113948499,4.846765784450731,0.0
dt_outside_0.09_0.11,human_synthetic:D14:A6,D14,A6,131,0.7139637847001596,3.768061689944727,21.761925764129344,20.17793982800149,2.7788237381923437,0.0
dt_outside_0.09_0.11,human_synthetic:D14:A7,D14,A7,246,0.8691532303167535,2.337804774274205,9.928746205375795,12.622770746603845,5.303404260435048,0.0
dt_outside_0.09_0.11,human_synthetic:D14:B1,D14,B1,110,1.0041848994744194,0.6359327289578741,2.731975060905072,7.097349901309153,4.663562761824558,0.0
dt_outside_0.09_0.11,human_synthetic:D14:B2,D14,B2,210,1.0200375347866562,3.654535108861904,11.904695248873033,7.180762066614999,5.41660143792701,0.0
dt_outside_0.09_0.11,human_synthetic:D14:B3,D14,B3,182,0.6105145059132693,3.792790289364343,17.38658257878674,4.547536462454454,4.446157052034694,0.0
dt_outside_0.09_0.11,human_synthetic:D14:B4,D14,B4,293,0.8850500923442278,2.224664832344939,6.995199709266257,19.94067569070013,4.189696620802664,0.0
dt_outside_0.09_0.11,human_synthetic:D14:C1,D14,C1,313,0.9834567865276546,3.1975809720950057,14.990977379188012,27.120348537980338,4.884673869225352,0.0
dt_outside_0.09_0.11,human_synthetic:D14:C2,D14,C2,253,0.8486805424436814,3.381855135208521,17.348017109686037,20.8785400685656,4.045936023264888,0.0
dt_outside_0.09_0.11,human_synthetic:D14:C3,D14,C3,373,0.5840833031780088,3.2758416133290376,17.166873672583236,20.6745067730311,2.531705235915478,0.0
dt_outside_0.09_0.11,human_synthetic:D15:A1,D15,A1,245,0.7322259854642199,1.995814116201593,9.385394373687307,5.884418909032622,2.858304655467247,0.0
dt_outside_0.09_0.11,human_synthetic:D15:A2,D15,A2,137,1.0054639495214426,2.4976703091289703,15.207378933150041,14.679333388820488,5.385572383572235,0.0
dt_outside_0.09_0.11,human_synthetic:D15:A3,D15,A3,419,0.9617681597348247,3.603531573374431,19.984481944822008,32.390598719007144,4.826625856331571,0.0
dt_outside_0.09_0.11,human_synthetic:D15:A4,D15,A4,304,0.8459815128363476,2.5329131671265706,28.316010903487552,22.63447843756694,5.759824710291291,0.0
dt_outside_0.09_0.11,human_synthetic:D15:A5,D15,A5,560,0.8038070846933256,3.4290953113538065,15.51683137385483,14.529800990776684,4.004791069083499,0.0
dt_outside_0.09_0.11,human_synthetic:D15:A6,D15,A6,131,0.6835248032423545,3.5337433745872326,20.345878838370037,21.339809720877657,2.734774015300566,0.0
dt_outside_0.09_0.11,human_synthetic:D15:A7,D15,A7,246,0.836832587459596,2.46362070132939,10.609419761820234,12.918415134789658,5.140484945110391,0.0
dt_outside_0.09_0.11,human_synthetic:D15:B1,D15,B1,110,1.0364605669105211,0.7099258784447008,2.703042485568266,7.1879459183193175,4.842680220038808,0.0
dt_outside_0.09_0.11,human_synthetic:D15:B2,D15,B2,210,0.9678835966683268,3.8193542197065233,11.370306307525896,6.82651369142193,5.299890657745287,0.0
dt_outside_0.09_0.11,human_synthetic:D15:B3,D15,B3,182,0.6517006956523708,3.6579049077376644,17.015218912123785,4.7953027531541315,4.166432653685698,0.0
dt_outside_0.09_0.11,human_synthetic:D15:B4,D15,B4,293,0.8937618291997106,2.3224573731232465,7.3681606615943895,19.09384064383332,4.215036548354799,0.0
dt_outside_0.09_0.11,human_synthetic:D15:C1,D15,C1,313,1.0293477012762546,3.1083178948571657,15.925367084618427,26.989520760416234,5.096764034997744,0.0
dt_outside_0.09_0.11,human_synthetic:D15:C2,D15,C2,253,0.804115143291212,3.2209875813832207,16.386378373413745,21.386662616406557,4.1057150471678785,0.0
dt_outside_0.09_0.11,human_synthetic:D15:C3,D15,C3,373,0.5762991459052579,3.243199984870819,17.05063052613393,21.46869517587444,2.49965044913559,0.0
dt_outside_0.09_0.11,human_synthetic:D16:A1,D16,A1,245,0.7506895600292842,1.9447957942998302,9.016621750103889,6.0327985169671265,2.8396879079064092,0.0
dt_outside_0.09_0.11,human_synthetic:D16:A2,D16,A2,137,0.979000183375771,2.353469752725337,14.040742468891482,15.930061053413716,4.994143981297796,0.0
dt_outside_0.09_0.11,human_synthetic:D16:A3,D16,A3,419,0.9668592283322199,3.5015712063615876,20.269586167047915,33.837364812099594,4.8448490102453015,0.0
dt_outside_0.09_0.11,human_synthetic:D16:A4,D16,A4,304,0.8289096049042249,2.4700817830453996,31.177337496794326,22.282309651624182,5.643803945795543,0.0
dt_outside_0.09_0.11,human_synthetic:D16:A5,D16,A5,560,0.793922664258503,3.4401050568674214,15.588692985271386,14.332152967806252,3.948450518088517,0.0
dt_outside_0.09_0.11,human_synthetic:D16:A6,D16,A6,131,0.7152687677253977,3.537523253271305,20.035757847715356,21.204546702886123,2.8356070539897793,0.0
dt_outside_0.09_0.11,human_synthetic:D16:A7,D16,A7,246,0.8635065598098379,2.3450891379000134,9.75018633894368,12.801902039182963,5.261534283944091,0.0
dt_outside_0.09_0.11,human_synthetic:D16:B1,D16,B1,110,1.0019023121697883,0.6898210114188716,2.614365556613454,7.75304014763597,4.535707998719552,0.0
dt_outside_0.09_0.11,human_synthetic:D16:B2,D16,B2,210,1.006139827988452,3.493880617205129,11.397735286770367,6.994422389716636,5.51389824466828,0.0
dt_outside_0.09_0.11,human_synthetic:D16:B3,D16,B3,182,0.6415345136294969,3.71789836431115,17.41493916628343,4.759361827021602,4.220233210241977,0.0
dt_outside_0.09_0.11,human_synthetic:D16:B4,D16,B4,293,0.9556248100626961,2.1655523866789506,6.928493317750494,19.045754326368158,4.485586819396083,0.0
dt_outside_0.09_0.11,human_synthetic:D16:C1,D16,C1,313,0.9778474536644953,3.3056085310333034,14.637489248383103,28.31726315199719,4.874459834609787,0.0
dt_outside_0.09_0.11,human_synthetic:D16:C2,D16,C2,253,0.8205354434046531,3.2656349329663747,16.792680868030615,21.76770200711513,4.128094127597121,0.0
dt_outside_0.09_0.11,human_synthetic:D16:C3,D16,C3,373,0.5910600370029864,3.181832338783972,16.573675696992215,22.742901582791802,2.5499735691332894,0.0
dt_outside_0.09_0.11,human_synthetic:D17:A1,D17,A1,245,0.7715614592224808,1.8622902729175534,9.468880501926035,6.202016688007992,2.9158288952868077,0.0
dt_outside_0.09_0.11,human_synthetic:D17:A2,D17,A2,137,0.9836403222291067,2.357704893085042,14.223090012288766,14.604154541515998,5.055981405674579,0.0
dt_outside_0.09_0.11,human_synthetic:D17:A3,D17,A3,419,0.9557949947298761,3.8129659717055344,20.629922843148275,30.998430641404255,4.818973189317113,0.0
dt_outside_0.09_0.11,human_synthetic:D17:A4,D17,A4,304,0.85685198857646,2.488642074415349,28.2193362514595,22.220618620628034,5.828234806041781,0.0
dt_outside_0.09_0.11,human_synthetic:D17:A5,D17,A5,560,0.8005716733265436,3.5498137007244392,16.106916863142985,14.336105675536214,3.9542824654968918,0.0
dt_outside_0.09_0.11,human_synthetic:D17:A6,D17,A6,131,0.726514798763136,3.7202458430277217,21.26523637089916,23.52253829227714,2.858346788894057,0.0
dt_outside_0.09_0.11,human_synthetic:D17:A7,D17,A7,246,0.8501097290924536,2.429041313650556,10.666028460233273,12.510407521303284,5.068127635800053,0.0
dt_outside_0.09_0.11,human_synthetic:D17:B1,D17,B1,110,1.027615735637573,0.6073031171165401,2.769210849569205,7.599998243151436,4.43556435226208,0.0
dt_outside_0.09_0.11,human_synthetic:D17:B2,D17,B2,210,1.0261697947945274,3.5284119291645184,11.703705995523622,7.2338213618138525,5.517115690850844,0.0
dt_outside_0.09_0.11,human_synthetic:D17:B3,D17,B3,182,0.6386534458418822,3.846388178473672,18.12695659680214,4.75396618932329,4.202113571136039,0.0
dt_outside_0.09_0.11,human_synthetic:D17:B4,D17,B4,293,0.9050263488202849,2.18217300872572,7.096381699809772,19.597963220185953,4.2880011314482545,0.0
dt_outside_0.09_0.11,human_synthetic:D17:C1,D17,C1,313,1.0351686626247576,3.2067327379504693,15.708174299019971,28.371141654627376,5.1452568690538705,0.0
dt_outside_0.09_0.11,human_synthetic:D17:C2,D17,C2,253,0.8538017555649656,3.3387611318504424,17.54504303374922,20.001025272709246,3.9414263699906957,0.0
dt_outside_0.09_0.11,human_synthetic:D17:C3,D17,C3,373,0.5719354279474084,3.257526508767587,17.18385307171506,21.852483774548045,2.482494418991159,0.0
dt_outside_0.09_0.11,human_synthetic:D18:A1,D18,A1,245,0.7650050438469405,2.0238549447096483,9.726040091779314,6.147842645515896,2.8870399057095035,0.0
dt_outside_0.09_0.11,human_synthetic:D18:A2,D18,A2,137,1.0353732918535001,2.567690091666675,14.663458007930794,14.810796406179467,5.168994927684167,0.0
dt_outside_0.09_0.11,human_synthetic:D18:A3,D18,A3,419,0.9947774557923389,3.7060641937938983,20.832048191734795,32.528267799700714,4.985587118981822,0.0
dt_outside_0.09_0.11,human_synthetic:D18:A4,D18,A4,304,0.8463769086443829,2.3809600970114584,30.540409715216928,21.502214199722243,5.742986617931141,0.0
dt_outside_0.09_0.11,human_synthetic:D18:A5,D18,A5,560,0.7854551179383068,3.406226085126697,15.434703563195692,14.180242117529428,4.432893972954233,0.0
dt_outside_0.09_0.11,human_synthetic:D18:A6,D18,A6,131,0.7113879740303884,3.8107801839052526,21.91987639436048,20.160578227516982,2.7378496139365147,0.0
dt_outside_0.09_0.11,human_synthetic:D18:A7,D18,A7,246,0.8650811073837964,2.399298799224417,10.506340870376645,12.783957781657916,5.293486626201819,0.0
dt_outside_0.09_0.11,human_synthetic:D18:B1,D18,B1,110,1.042982210472791,0.5147551899304204,2.85472808707352,7.347158304463565,4.591463256109641,0.0
dt_outside_0.09_0.11,human_synthetic:D18:B2,D18,B2,210,0.9791960538041019,3.7438497098655574,11.165742129853532,6.770685774946136,5.363778171492047,0.0
dt_outside_0.09_0.11,human_synthetic:D18:B3,D18,B3,182,0.6054047815673058,3.6988158473262573,17.26372183168152,4.423904959993683,4.3100152313245115,0.0
dt_outside_0.09_0.11,human_synthetic:D18:B4,D18,B4,293,0.9137355648762341,2.206648951032653,7.16677307511818,19.89867880945927,4.3054253897292405,0.0
dt_outside_0.09_0.11,human_synthetic:D18:C1,D18,C1,313,0.9568838465170616,3.280028664202946,14.703795835028126,27.23615929249261,4.7484669893758,0.0
dt_outside_0.09_0.11,human_synthetic:D18:C2,D18,C2,253,0.8183902391775885,3.304836844368919,16.665948856429026,20.79277497630536,4.0051816754646925,0.0
dt_outside_0.09_0.11,human_synthetic:D18:C3,D18,C3,373,0.5841881548004242,3.280558887956898,17.175945332515695,20.29823145568865,2.534543842989059,0.0
dt_outside_0.09_0.11,human_synthetic:D19:A1,D19,A1,245,0.762661827807426,1.91361813355244,9.193362155185104,6.129011765000792,2.8802098064272244,0.0
dt_outside_0.09_0.11,human_synthetic:D19:A2,D19,A2,137,1.0138677988943932,2.4202454431739864,14.055848356068154,15.001785306984608,4.990110414099227,0.0
dt_outside_0.09_0.11,human_synthetic:D19:A3,D19,A3,419,0.9302286156015196,3.7952593778742885,19.837749805958488,31.04053180090697,4.671309919452423,0.0
dt_outside_0.09_0.11,human_synthetic:D19:A4,D19,A4,304,0.8470256784563056,2.5135903342471204,29.000493354074678,22.505188170870863,5.7688086717736695,0.0
dt_outside_0.09_0.11,human_synthetic:D19:A5,D19,A5,560,0.8070565517893215,3.537096054160545,16.038745168940576,14.503916708613762,4.000067432791628,0.0
dt_outside_0.09_0.11,human_synthetic:D19:A6,D19,A6,131,0.7318077544956424,3.8494117292190495,21.842791914168448,19.68742185189136,2.7799029385071954,0.0
dt_outside_0.09_0.11,human_synthetic:D19:A7,D19,A7,246,0.8769619187041866,2.3296563919536704,10.128748949284192,12.969263577308281,5.377311399488505,0.0
dt_outside_0.09_0.11,human_synthetic:D19:B1,D19,B1,110,0.9941691507394691,0.6865340618132078,2.6750074722466146,7.235313574083888,4.565367668403489,0.0
dt_outside_0.09_0.11,human_synthetic:D19:B2,D19,B2,210,0.9904537577265523,3.738549881876934,11.699675260090634,6.7736474677060095,5.265441322499537,0.0
dt_outside_0.09_0.11,human_synthetic:D19:B3,D19,B3,182,0.6485215482822169,3.606116250386818,16.79777782890432,4.781563208022156,4.190835149174452,0.0
dt_outside_0.09_0.11,human_synthetic:D19:B4,D19,B4,293,0.8959666843226356,2.304875206893091,7.3120604758596786,19.52829887413015,4.209964587080002,0.0
dt_outside_0.09_0.11,human_synthetic:D19:C1,D19,C1,313,1.0101761988860887,3.2696152678957424,15.507643338615818,28.218399103158838,5.012480710793227,0.0
dt_outside_0.09_0.11,human_synthetic:D19:C2,D19,C2,253,0.806421292428309,3.2701744049453083,16.40206302199654,21.45283805640666,4.14006192843976,0.0
dt_outside_0.09_0.11,human_synthetic:D19:C3,D19,C3,373,0.5814506825859905,3.2437119658159492,17.029083070075586,20.608553181869677,2.5176082590204505,0.0
dt_outside_0.09_0.11,human_synthetic:D20:A1,D20,A1,245,0.7569243284506131,1.8901913985692913,9.237783236887834,6.082903259280059,2.835271599342647,0.0
dt_outside_0.09_0.11,human_synthetic:D20:A2,D20,A2,137,0.9872274554031023,2.421139551414841,15.090838654619368,14.987017431463471,5.364174200116757,0.0
dt_outside_0.09_0.11,human_synthetic:D20:A3,D20,A3,419,0.9664852680569253,3.793312130694007,20.76169577616203,31.39266537862724,4.8671230172384945,0.0
dt_outside_0.09_0.11,human_synthetic:D20:A4,D20,A4,304,0.8179617731555185,2.44936117650598,30.525701111894712,22.476715147951314,5.5516156464047235,0.0
dt_outside_0.09_0.11,human_synthetic:D20:A5,D20,A5,560,0.8071907717854943,3.5379565228905525,16.03960399779765,14.483284831285358,3.995371256650678,0.0
dt_outside_0.09_0.11,human_synthetic:D20:A6,D20,A6,131,0.7243248260029789,3.787424495675166,21.76515042134384,20.211211535333074,2.8068963934115665,0.0
dt_outside_0.09_0.11,human_synthetic:D20:A7,D20,A7,246,0.8516256420083226,2.5121345879440016,10.886216187577828,12.568310332480472,5.176835022456839,0.0
dt_outside_0.09_0.11,human_synthetic:D20:B1,D20,B1,110,0.9989678447024013,0.5657427243367973,2.74253048373619,7.1731639544552195,4.6548420891100335,0.0
dt_outside_0.09_0.11,human_synthetic:D20:B2,D20,B2,210,0.9937389401149986,3.8161553072197947,11.589533977940908,6.942233888322508,5.275075602622703,0.0
dt_outside_0.09_0.11,human_synthetic:D20:B3,D20,B3,182,0.5945462543016646,3.832525033052978,17.892912478612352,4.428878111396889,4.432811728748083,0.0
dt_outside_0.09_0.11,human_synthetic:D20:B4,D20,B4,293,0.9281664001850093,2.1509087980172525,6.8956834506896945,18.964416524914895,4.404306334990334,0.0
dt_outside_0.09_0.11,human_synthetic:D20:C1,D20,C1,313,1.0160302610873364,3.126335519846701,15.370428322954426,28.343258755721006,5.054687692667773,0.0
dt_outside_0.09_0.11,human_synthetic:D20:C2,D20,C2,253,0.8422287703042131,3.3890799560240334,17.19621060078485,21.210002969694187,4.098930898604143,0.0
dt_outside_0.09_0.11,human_synthetic:D20:C3,D20,C3,373,0.5794181089731208,3.263625865983467,17.15212855849214,20.49326000924323,2.511366080527983,0.0
jerk_gt_10mps3,human_synthetic:D01:A2,D01,A2,137,1.0365545866251282,2.5103156515049125,14.68291328856933,14.472242750893006,5.203722078839416,0.0
jerk_gt_10mps3,human_synthetic:D01:A3,D01,A3,419,0.995440941085772,3.5809452834030675,20.863923608976485,32.573045363231806,4.988643568441901,0.0
jerk_gt_10mps3,human_synthetic:D01:A4,D01,A4,304,0.8490351292024743,2.3967064883968847,29.280047530910775,21.69993651892916,5.752158434437089,0.0
jerk_gt_10mps3,human_synthetic:D01:A5,D01,A5,560,0.8296134326426206,3.596880761616139,16.29074871321944,14.870926308760751,4.109704693952693,0.0
jerk_gt_10mps3,human_synthetic:D01:A6,D01,A6,131,0.7148158124830398,3.5748653089083082,20.352839920537956,25.02910826468331,2.867633529378651,0.0
jerk_gt_10mps3,human_synthetic:D01:B2,D01,B2,210,1.0239425063595111,3.5647301442400487,11.1448474691167,7.084941399549615,5.624691082082027,0.0
jerk_gt_10mps3,human_synthetic:D01:B3,D01,B3,182,0.595427258233207,3.832359485527056,17.97380445196026,4.3993877528429115,4.363284513248569,0.0
jerk_gt_10mps3,human_synthetic:D01:C1,D01,C1,313,1.029596623375514,3.3552700156615898,15.624446236077436,28.57658633363645,5.117609523847772,0.0
jerk_gt_10mps3,human_synthetic:D01:C2,D01,C2,253,0.8258051468519819,3.333261705196705,16.824825990165014,21.30977828557116,4.148255764709258,0.0
jerk_gt_10mps3,human_synthetic:D01:C3,D01,C3,373,0.59014664344666,3.2053718276507777,16.71519928237258,22.224112028675023,2.549058687793277,0.0
jerk_gt_10mps3,human_synthetic:D01:C4,D01,C4,318,0.7482189319120627,3.054212998207449,20.70090128801559,4.4480367132403185,3.8108695896517872,0.0
jerk_gt_10mps3,human_synthetic:D02:A2,D02,A2,137,1.0181903659604485,2.6469988549631585,15.213526614788139,14.188764904331325,5.316223855887241,0.0
jerk_gt_10mps3,human_synthetic:D02:A3,D02,A3,419,1.000285566457126,3.657750432554522,20.78960726984056,32.85326681683707,5.017348902821855,0.0
jerk_gt_10mps3,human_synthetic:D02:A4,D02,A4,304,0.8530666204653402,2.417304510238718,29.700608964446996,21.95181030167209,5.8094209686852665,0.0
jerk_gt_10mps3,human_synthetic:D02:A5,D02,A5,560,0.7930282407109196,3.4170431690945757,15.47310559753234,14.312600425291336,3.94346055580489,0.0
jerk_gt_10mps3,human_synthetic:D02:A6,D02,A6,131,0.7105299732131506,3.68635581389172,21.14545562741863,19.80460825528111,2.743698021242242,0.0
jerk_gt_10mps3,human_synthetic:D02:A7,D02,A7,246,0.8328435552879284,2.506377901273251,10.87012492991993,13.001735897717026,5.149483677220353,0.0
jerk_gt_10mps3,human_synthetic:D02:B2,D02,B2,210,1.0081904861235818,3.7423514362509542,11.925455519747668,6.945845375200644,5.2421652652230115,0.0
jerk_gt_10mps3,human_synthetic:D02:B3,D02,B3,182,0.6218070748207908,3.599816994395789,16.78510494923899,4.642305559885529,4.259096380686563,0.0
jerk_gt_10mps3,human_synthetic:D02:C1,D02,C1,313,1.0034222135719175,3.2960175298491414,15.058493908574343,28.359092771164338,4.998066149603748,0.0
jerk_gt_10mps3,human_synthetic:D02:C2,D02,C2,253,0.8610329320452279,3.531852238228568,17.518202176058555,20.226544115514365,3.9466029656739714,0.0
jerk_gt_10mps3,human_synthetic:D02:C3,D02,C3,373,0.5778547102164149,3.2609970156619776,17.13764851699512,21.41535982034311,2.5079737187635445,0.0
jerk_gt_10mps3,human_synthetic:D02:C4,D02,C4,318,0.7627840315051087,2.965265244810705,19.724906999905663,3.808489974266339,3.892758771534659,0.0
jerk_gt_10mps3,human_synthetic:D03:A2,D03,A2,137,0.9794035240795096,2.4805488073515867,14.581871067235824,15.263184187575074,5.130826036590083,0.0
jerk_gt_10mps3,human_synthetic:D03:A3,D03,A3,419,0.9649886366567398,3.543357671832411,20.1861214055693,33.00324888671995,4.83861795186202,0.0
jerk_gt_10mps3,human_synthetic:D03:A4,D03,A4,304,0.8298727069826095,2.4010038766700776,30.590178290159184,21.854124499970627,5.619398763522799,0.0
jerk_gt_10mps3,human_synthetic:D03:A5,D03,A5,560,0.7979880793932232,3.4809794407032477,15.776836735501387,14.359160648803417,3.957902626126291,0.0
jerk_gt_10mps3,human_synthetic:D03:A6,D03,A6,131,0.6949157174729211,3.542609263580711,20.38715463295138,20.340304478570456,2.7378222896048072,0.0
jerk_gt_10mps3,human_synthetic:D03:A7,D03,A7,246,0.8426529312381714,2.365818328048647,10.269949765159243,12.951587265275153,5.206343790582501,0.0
jerk_gt_10mps3,human_synthetic:D03:B2,D03,B2,210,1.0254062903688985,3.5858446577160636,12.16844805810394,6.824687747306208,5.238484202181844,0.0
jerk_gt_10mps3,human_synthetic:D03:B3,D03,B3,182,0.612027227384848,3.8613484384019228,18.285561503645795,4.580049933249945,4.26135495462065,0.0
jerk_gt_10mps3,human_synthetic:D03:C1,D03,C1,313,0.9579598918672328,3.2934420019006803,14.586745572151397,27.845133301822344,4.762561597292095,0.0
jerk_gt_10mps3,human_synthetic:D03:C2,D03,C2,253,0.8305653449921546,3.3625357495273462,16.95087361824636,21.133995841426195,4.034788397373944,0.0
jerk_gt_10mps3,human_synthetic:D03:C3,D03,C3,373,0.5939309112784035,3.2834626030158995,17.115964342059677,21.81763284842097,2.574460149017094,0.0
jerk_gt_10mps3,human_synthetic:D03:C4,D03,C4,318,0.7820889938117451,2.8730040800644696,20.69007002121515,3.5841738158462424,3.9834133694417453,0.0
jerk_gt_10mps3,human_synthetic:D04:A2,D04,A2,137,1.0418550211041495,2.599749087290154,15.0841711810843,14.99082459712629,5.319763803488364,0.0
jerk_gt_10mps3,human_synthetic:D04:A3,D04,A3,419,0.9570317452913353,3.841225284088712,20.42102624178062,31.437288559652536,4.809043434118614,0.0
jerk_gt_10mps3,human_synthetic:D04:A4,D04,A4,304,0.8180761740269705,2.5090725329296877,31.15174876831434,22.707269903857796,5.571663755898925,0.0
jerk_gt_10mps3,human_synthetic:D04:A5,D04,A5,560,0.807503473498193,3.46220919064233,15.669745421418892,14.55958009870389,4.015092656632948,0.0
jerk_gt_10mps3,human_synthetic:D04:A6,D04,A6,131,0.7445805264499091,3.7878310040800702,21.240743137701315,20.967064875870438,2.8470804939200036,0.0
jerk_gt_10mps3,human_synthetic:D04:A7,D04,A7,246,0.8691379337657934,2.433593700844928,10.64128348108102,11.788236986698005,5.101219628365424,0.0
jerk_gt_10mps3,human_synthetic:D04:B2,D04,B2,210,1.0307541306096017,3.614510944004836,11.87642096001103,7.2487388844487155,5.472424925859798,0.0
jerk_gt_10mps3,human_synthetic:D04:B3,D04,B3,182,0.6287891730384627,3.5758663819157093,16.657109455008705,4.722508846299434,4.249475678317859,0.0
jerk_gt_10mps3,human_synthetic:D04:C1,D04,C1,313,1.0149632097507302,3.241044115035014,15.451533044239055,28.475413193303492,5.0439590178584055,0.0
jerk_gt_10mps3,human_synthetic:D04:C2,D04,C2,253,0.8274231501859834,3.286815293716416,16.907666637012724,20.76768823347718,4.008223725058389,0.0
jerk_gt_10mps3,human_synthetic:D04:C3,D04,C3,373,0.577718061363554,3.261837240935557,17.129799557082404,21.33024831378218,2.5073895013124528,0.0
jerk_gt_10mps3,human_synthetic:D04:C4,D04,C4,318,0.8007504343800148,2.826254495518441,19.718211494999533,4.064355204409782,4.070266014652024,0.0
jerk_gt_10mps3,human_synthetic:D05:A2,D05,A2,137,1.0265157651675119,2.4846319741643765,14.641290117002383,14.915634326148538,5.194015739508231,0.0
jerk_gt_10mps3,human_synthetic:D05:A3,D05,A3,419,1.0055048577759793,3.6076218618906313,21.251510359291768,32.546591017483905,5.04918600717394,0.0
jerk_gt_10mps3,human_synthetic:D05:A4,D05,A4,304,0.8473808263824972,2.4520748886397588,28.594822912748064,22.224181354231213,5.749828002764332,0.0
jerk_gt_10mps3,human_synthetic:D05:A5,D05,A5,560,0.8147407875926969,3.535432086179471,16.0179916041623,14.653260290379691,4.043563253695709,0.0
jerk_gt_10mps3,human_synthetic:D05:A6,D05,A6,131,0.7174262395637871,3.6763806925069566,20.808801162596083,21.750584163851745,2.8176343117567377,0.0
jerk_gt_10mps3,human_synthetic:D05:A7,D05,A7,246,0.868808644382148,2.407270786140543,10.355451263284284,12.23335937380138,5.216858737905415,0.0
jerk_gt_10mps3,human_synthetic:D05:B2,D05,B2,210,1.0353763660291881,3.5360452350862404,12.269369427379313,7.113562219787658,5.306247416073447,0.0
jerk_gt_10mps3,human_synthetic:D05:B3,D05,B3,182,0.6542002245818561,3.7021229392168724,17.374818564200467,4.7987491492114245,4.136260233534623,0.0
jerk_gt_10mps3,human_synthetic:D05:C1,D05,C1,313,1.028636516380128,3.2513987281023016,15.462934386383065,29.03599685620072,5.1233543556483845,0.0
jerk_gt_10mps3,human_synthetic:D05:C2,D05,C2,253,0.8085407594165144,3.303875293257803,16.414762475213678,21.43012596267232,4.148984815860992,0.0
jerk_gt_10mps3,human_synthetic:D05:C3,D05,C3,373,0.5815491634349025,3.304718280025371,17.368742353426,20.399843080530104,2.524795010341675,0.0
jerk_gt_10mps3,human_synthetic:D05:C4,D05,C4,318,0.7639459297715506,2.8763633703693907,18.892821773562744,4.2037315340675345,3.898516976133621,0.0
jerk_gt_10mps3,human_synthetic:D06:A2,D06,A2,137,0.9615783776285478,2.230518398330693,14.01367210546027,15.612445551859823,5.018770639993697,0.0
jerk_gt_10mps3,human_synthetic:D06:A3,D06,A3,419,0.9767622042571167,3.801844898533431,21.004263063521233,31.651724929390554,4.91939690397918,0.0
jerk_gt_10mps3,human_synthetic:D06:A4,D06,A4,304,0.8594040388243784,2.364619708178567,29.85857103785384,21.527686669313006,5.8367988128648705,0.0
jerk_gt_10mps3,human_synthetic:D06:A5,D06,A5,560,0.7789747590960823,3.376473867994119,15.30325229068909,14.088571194873548,3.879308972422276,0.0
